"0","2226481607","Thu Jun 18 12:00:28 PDT 2009","NO_QUERY","faaaannnyy","@skinnymarie I wish that chocolate factory and the golden ticket is real.. "
"0","2207017176","Wed Jun 17 07:22:20 PDT 2009","NO_QUERY","kidamy","Just heard a terrible song. Shocked 2 find it was Kanye. "
"4","2191150013","Tue Jun 16 04:38:16 PDT 2009","NO_QUERY","citygirl912","@brknglassstudio Oh no! It seems we both went to bed much too late. It's hard to go to sleep when you're having so much fun. "
"4","1467864107","Mon Apr 06 22:33:42 PDT 2009","NO_QUERY","psam","@honeytech Happy Morning! "
"0","1879987717","Thu May 21 23:44:55 PDT 2009","NO_QUERY","janine_j9","@starafar thanks pat. ive tried ripping it with my realplayer but its not working. "
"4","2052395036","Sat Jun 06 00:35:08 PDT 2009","NO_QUERY","jayamelwani","classes start on the 22nd! YAY "
"0","1983275459","Sun May 31 12:50:42 PDT 2009","NO_QUERY","alicebauman","alice is sad "
"4","1971306922","Sat May 30 06:46:56 PDT 2009","NO_QUERY","bluedude","@woutervugt Sure SP is more but collaboration is most of my focus. Like the approach and good to learn from others. Good points "
"0","1979891000","Sun May 31 04:55:11 PDT 2009","NO_QUERY","hypermuser","@_Konker yes, SORRY I MISSED YOUR MESSAGES ON FACEBOOK "
"4","1978334743","Sat May 30 23:03:21 PDT 2009","NO_QUERY","ohaykla","@qwefty23 I like Peter, too.   And Claire needs to gtfo, I don't like her at all."
"0","1984621010","Sun May 31 15:28:15 PDT 2009","NO_QUERY","bonsoirbella","@AmplifiedEnt We didn't make it  Long story but everyone really needed some downtime. I hope it was awesome. We def need to talk more!"
"4","1971692375","Sat May 30 07:41:04 PDT 2009","NO_QUERY","OMGitsJessieLee","@Charlie_Coward awesome. i'll definitely be out on allen somewhere next weekend. "
"0","1551742115","Sat Apr 18 09:51:23 PDT 2009","NO_QUERY","Sophhs","@maori_chicksta1 they stole your stuff at work? :O that's even worse..i'm so sorry  *hugs* did you have insurance? x"
"4","2176114919","Mon Jun 15 02:57:38 PDT 2009","NO_QUERY","cole007","@michaelmcguk already booked my tickets to see at Edinburgh Queens Hall: http://bit.ly/8CB9l  (fab, intimate venue) "
"0","2186525349","Mon Jun 15 18:57:59 PDT 2009","NO_QUERY","historyndamakin","#iremember wearing Tommy Hilfiger down to my socks and drawers..where's Tommy @ now "
"0","2218493549","Wed Jun 17 22:35:04 PDT 2009","NO_QUERY","ayraaa","i am going to go insane being stuuuuuuck in this house "
"4","1826069410","Sun May 17 07:37:47 PDT 2009","NO_QUERY","eloisajb","@jonasbrothers http://twitpic.com/5cmep - woot woot! tour is coming very close! cant wait to see you guys in 79 days "
"0","1977080526","Sat May 30 20:03:10 PDT 2009","NO_QUERY","KirksTweeting","I've lost about 50 followers today. very strange.  Why would I be loosing so many?"
"4","1956419495","Thu May 28 21:50:21 PDT 2009","NO_QUERY","rgoodchild","@terrynwilliams oh I teach people LOTS of thing  it's a way of recommending other people "
"0","2194592749","Tue Jun 16 10:00:11 PDT 2009","NO_QUERY","simardco","@chillSea Agreed, thanks for the advice, but I can't be in two rooms at the same time "
"4","1972403900","Sat May 30 09:09:38 PDT 2009","NO_QUERY","kayveepee","@Suzemart samis partys todayyy.  i have no idea what to get her."
"0","2237102015","Fri Jun 19 05:11:09 PDT 2009","NO_QUERY","Nex_Big_Thing","Home from vacation. It was really fun and i'm sad I had to leave "
"0","2236590064","Fri Jun 19 04:04:53 PDT 2009","NO_QUERY","ccrucetti","Math Regents at 12:30   Free until then!"
"0","1932884792","Tue May 26 22:27:04 PDT 2009","NO_QUERY","chaibabachai","had to go to safeway after work which =  but I turned that frown upside down by getting Mother's Circus Animal Cookies! super win for me."
"4","1692568147","Sun May 03 20:16:48 PDT 2009","NO_QUERY","allancasso","@itslikesovonni  thank you.thats what i want to do FOREVER!. lol  and the music is comming along GReat! got big things happnin."
"4","2189181409","Mon Jun 15 23:25:49 PDT 2009","NO_QUERY","jeremiahabrams","Big shout-outs for @change_for_Iran …and follow @Iran_hotspot who is tweeting from the streets of Tehran in real time…be safe and strong. "
"0","2180691581","Mon Jun 15 10:48:50 PDT 2009","NO_QUERY","Ulala5","@bluehero is cold and rainy in London? "
"4","1824428706","Sun May 17 01:20:27 PDT 2009","NO_QUERY","amandachristine","Harbor House was crazy, saw a bunch of people I know haha "
"0","1677323863","Sat May 02 01:29:59 PDT 2009","NO_QUERY","amy_tran","home, i'm tired. work tmrow "
"4","2054033411","Sat Jun 06 06:23:04 PDT 2009","NO_QUERY","pandasu","@trappedinkansas Thanks for the Green Man vote "
"4","1972082838","Sat May 30 08:31:26 PDT 2009","NO_QUERY","socratesmaura","I'm off. Out into the heat. Love the Caribbean "
"4","2064457702","Sun Jun 07 06:19:13 PDT 2009","NO_QUERY","MarineVoyer","Go roger go  this year, you're the French open's winner!"
"0","1573002484","Mon Apr 20 23:20:17 PDT 2009","NO_QUERY","meganstapp08","wanting to go to bedd "
"4","1691419925","Sun May 03 17:49:19 PDT 2009","NO_QUERY","HarmsWayChad","@MoralThreat hey its your gig! just give me a cut thats all  and I already have a creative commons license on it now hahaha"
"0","1985762953","Sun May 31 17:43:32 PDT 2009","NO_QUERY","Annnieeeee","@taylorswift13 what channel is your dateline special? i cant find it "
"0","1686234150","Sun May 03 04:28:01 PDT 2009","NO_QUERY","Elaine_W_84","@hanaabanana Aww really? That'll be good! I just wish we could all go ourselves "
"0","1832866900","Sun May 17 21:41:27 PDT 2009","NO_QUERY","Quimo","@nkotb Yeah no pic, vids, or phone call for us non cruisers    me so sad sad sad"
"4","1554046474","Sat Apr 18 15:55:19 PDT 2009","NO_QUERY","CrownedHeart","Bummer. Missed the Aces. Will console myself at a D'Back game. "
"4","1825768509","Sun May 17 06:47:00 PDT 2009","NO_QUERY","Frassington","@deversum But it is simple, Haz! That's the beauty of it. It's really easy to use. They dumb it down for Frass' like me. "
"4","1468102457","Mon Apr 06 23:43:36 PDT 2009","NO_QUERY","Diva_Ludmi","@Kal_Penn Congratulation! But I will miss Kutner so much, I'm still in shock  and sad. And thank you for what you did on House! "
"4","1999297050","Mon Jun 01 19:58:44 PDT 2009","NO_QUERY","hopefaithgirl","@MartinSmithTV I pray everything goes awesome 4 u in Rome!! God is definitely doing awesome things through u   CompassionArt is amazing!"
"4","2053673660","Sat Jun 06 05:20:46 PDT 2009","NO_QUERY","Idrilfelagund","is listening to Chess (in Swedish) "
"0","2056669349","Sat Jun 06 11:34:23 PDT 2009","NO_QUERY","zachandthevoid","Going to get a battery. Someone came with me! I'm scared of autozone on my own! "
"4","1991118350","Mon Jun 01 06:26:19 PDT 2009","NO_QUERY","saltypear","@OnePeaceBooks I'm sure the people of Sakaiminato would be thrilled to have Gegege no Kitaro published in English  http://tr.im/n2m6"
"4","2192959928","Tue Jun 16 07:47:58 PDT 2009","NO_QUERY","Bexlet","@StefansBelle yeah! A little too well! She really enjoyed it "
"4","1965695965","Fri May 29 16:22:36 PDT 2009","NO_QUERY","RVJadeLove","@dannygokey haha.. have a save trip back.. will pray for journey mercies.. "
"0","2203834641","Wed Jun 17 00:38:57 PDT 2009","NO_QUERY","rohiteshd","Someone help with FB Mobile App Development! Am kinda lost! "
"4","2183228214","Mon Jun 15 14:13:09 PDT 2009","NO_QUERY","SirBob","@forzagaribaldi sweet! so tomorrow will be a write-off then as you play with your new toy "
"4","1824561440","Sun May 17 01:55:29 PDT 2009","NO_QUERY","Kelliekk","@HAMMER32  I know you are...the more i think about it, the more i know that your the innocent one and @androidtomato is the culprit"
"4","1880551188","Fri May 22 01:38:51 PDT 2009","NO_QUERY","amyeaahh","hi, tweeps! i'm online now "
"0","1686447652","Sun May 03 05:28:39 PDT 2009","NO_QUERY","wehbe123","miss my dad "
"0","1962771651","Fri May 29 11:38:04 PDT 2009","NO_QUERY","jescheco","I really want a milkshake. I have no money. "
"0","2222800108","Thu Jun 18 07:27:41 PDT 2009","NO_QUERY","WardehHarmon","Ortho called-messed up impression yesterday-we must go today to redo Argghh. An hour round-trip drive. "
"4","1977806975","Sat May 30 21:45:14 PDT 2009","NO_QUERY","BlaxicanQueen","@CountRickTer i dunno how to do that from my phone but the answer to ur question is yup  u?"
"4","1880144671","Fri May 22 00:14:29 PDT 2009","NO_QUERY","jmissme","waiting for my hair to dye.. "
"4","1977209352","Sat May 30 20:23:10 PDT 2009","NO_QUERY","snuggles99","Im going to get pizza with friends  its been a long time since I had pizza lol"
"4","2011568779","Tue Jun 02 19:13:27 PDT 2009","NO_QUERY","sydeshow","@purseonality Um, uh... no, I ... Umm, well you see... I umm.... Okay what I was trying to say was ... well, you know how umm.......bendy "
"0","1970201112","Sat May 30 02:52:27 PDT 2009","NO_QUERY","annafranke","@plantschi awhh poor you "
"0","2248768351","Fri Jun 19 21:09:10 PDT 2009","NO_QUERY","Ms1iPod","I'm looking forward to going to my cousins, sams the sh!t...haha ilove her. I miss astoria this place isn't the same with out her "
"4","2051762742","Fri Jun 05 22:44:58 PDT 2009","NO_QUERY","bubachocolates","laying in bed listening to how silent it is now that there isnt anymore rain!  had a long and interesting day at work lol"
"4","1965914581","Fri May 29 16:46:38 PDT 2009","NO_QUERY","Britt_W","@Mangowe ...and stinking of garlic from under the cushions? lol "
