"@michaelmcguk already booked my tickets to see at Edinburgh Queens Hall: http://bit.ly/8CB9l  (fab, intimate venue) ","neg","NO_QUERY","0"
"#iremember wearing Tommy Hilfiger down to my socks and drawers..where's Tommy @ now ","pos","NO_QUERY","0"
"i am going to go insane being stuuuuuuck in this house ","pos","NO_QUERY","0"
"@jonasbrothers http://twitpic.com/5cmep - woot woot! tour is coming very close! cant wait to see you guys in 79 days ","neg","NO_QUERY","0"
"I've lost about 50 followers today. very strange.  Why would I be loosing so many?","pos","NO_QUERY","0"
"@terrynwilliams oh I teach people LOTS of thing  it's a way of recommending other people ","neg","NO_QUERY","0"
"@chillSea Agreed, thanks for the advice, but I can't be in two rooms at the same time ","pos","NO_QUERY","0"
"@Suzemart samis partys todayyy.  i have no idea what to get her.","neg","NO_QUERY","0"
"Home from vacation. It was really fun and i'm sad I had to leave ","pos","NO_QUERY","0"
"Math Regents at 12:30   Free until then!","pos","NO_QUERY","0"
"had to go to safeway after work which =  but I turned that frown upside down by getting Mother's Circus Animal Cookies! super win for me.","pos","NO_QUERY","0"
"@itslikesovonni  thank you.thats what i want to do FOREVER!. lol  and the music is comming along GReat! got big things happnin.","neg","NO_QUERY","0"
"Big shout-outs for @change_for_Iran …and follow @Iran_hotspot who is tweeting from the streets of Tehran in real time…be safe and strong. ","neg","NO_QUERY","0"
"@bluehero is cold and rainy in London? ","pos","NO_QUERY","0"
"Harbor House was crazy, saw a bunch of people I know haha ","neg","NO_QUERY","0"
"home, i'm tired. work tmrow ","pos","NO_QUERY","0"
"@trappedinkansas Thanks for the Green Man vote ","neg","NO_QUERY","0"
"I'm off. Out into the heat. Love the Caribbean ","neg","NO_QUERY","0"
"Go roger go  this year, you're the French open's winner!","neg","NO_QUERY","0"
"wanting to go to bedd ","pos","NO_QUERY","0"
"@MoralThreat hey its your gig! just give me a cut thats all  and I already have a creative commons license on it now hahaha","neg","NO_QUERY","0"
"@taylorswift13 what channel is your dateline special? i cant find it ","pos","NO_QUERY","0"
"@hanaabanana Aww really? That'll be good! I just wish we could all go ourselves ","pos","NO_QUERY","0"
"@nkotb Yeah no pic, vids, or phone call for us non cruisers    me so sad sad sad","pos","NO_QUERY","0"
"Bummer. Missed the Aces. Will console myself at a D'Back game. ","neg","NO_QUERY","0"
"@deversum But it is simple, Haz! That's the beauty of it. It's really easy to use. They dumb it down for Frass' like me. ","neg","NO_QUERY","0"
"@Kal_Penn Congratulation! But I will miss Kutner so much, I'm still in shock  and sad. And thank you for what you did on House! ","neg","NO_QUERY","0"
"@MartinSmithTV I pray everything goes awesome 4 u in Rome!! God is definitely doing awesome things through u   CompassionArt is amazing!","neg","NO_QUERY","0"
"is listening to Chess (in Swedish) ","neg","NO_QUERY","0"
"Going to get a battery. Someone came with me! I'm scared of autozone on my own! ","pos","NO_QUERY","0"
"@OnePeaceBooks I'm sure the people of Sakaiminato would be thrilled to have Gegege no Kitaro published in English  http://tr.im/n2m6","neg","NO_QUERY","0"
"@StefansBelle yeah! A little too well! She really enjoyed it ","neg","NO_QUERY","0"
"@dannygokey haha.. have a save trip back.. will pray for journey mercies.. ","neg","NO_QUERY","0"
"Someone help with FB Mobile App Development! Am kinda lost! ","pos","NO_QUERY","0"
"@forzagaribaldi sweet! so tomorrow will be a write-off then as you play with your new toy ","neg","NO_QUERY","0"
"@HAMMER32  I know you are...the more i think about it, the more i know that your the innocent one and @androidtomato is the culprit","neg","NO_QUERY","0"
"hi, tweeps! i'm online now ","neg","NO_QUERY","0"
"miss my dad ","pos","NO_QUERY","0"
"I really want a milkshake. I have no money. ","pos","NO_QUERY","0"
"Ortho called-messed up impression yesterday-we must go today to redo Argghh. An hour round-trip drive. ","pos","NO_QUERY","0"
"@CountRickTer i dunno how to do that from my phone but the answer to ur question is yup  u?","neg","NO_QUERY","0"
"waiting for my hair to dye.. ","neg","NO_QUERY","0"
"Im going to get pizza with friends  its been a long time since I had pizza lol","neg","NO_QUERY","0"
"@purseonality Um, uh... no, I ... Umm, well you see... I umm.... Okay what I was trying to say was ... well, you know how umm.......bendy ","neg","NO_QUERY","0"
"@plantschi awhh poor you ","pos","NO_QUERY","0"
"I'm looking forward to going to my cousins, sams the sh!t...haha ilove her. I miss astoria this place isn't the same with out her ","pos","NO_QUERY","0"
"laying in bed listening to how silent it is now that there isnt anymore rain!  had a long and interesting day at work lol","neg","NO_QUERY","0"
"@Mangowe ...and stinking of garlic from under the cushions? lol ","neg","NO_QUERY","0"
"my dad dyed...yeah my mom found the milkman dead  lol","pos","NO_QUERY","0"
"ready for the mall with @mmolnaird still feeling kick ass from last night! ","neg","NO_QUERY","0"
"@BaronessHeather I'm watching G4's E3 coverage and saw a trailer. Rocktober ","neg","NO_QUERY","0"
"@orisasson haha!  Thanks!","neg","NO_QUERY","0"
"Goodnight ","neg","NO_QUERY","0"
"@emiliablue Pardon? English? Oops, thought I am writing in suaheli all the time... ","neg","NO_QUERY","0"
"My poor baby has a horrible cough. ","pos","NO_QUERY","0"
"@joystiq just typed in a code, then it said connection timed out, booted me out of the store, and was outta time  please help!","pos","NO_QUERY","0"
"the internet on my phone wasn't working ALL day.  i felt so.. naked.","pos","NO_QUERY","0"
"@DCisonfiyahh if u leave then we will never get married. ","pos","NO_QUERY","0"
"@bmillers mmhmm that one ","neg","NO_QUERY","0"
"wanting MCR to come over for another concert ","pos","NO_QUERY","0"
"@AubreyODay we miss you Aubrey!!!! ","pos","NO_QUERY","0"
"mmmm.... breakfast with MK.... soo full! dad still in bed waiting for him to wake up to go to market..... me and BBF almost finished ","pos","NO_QUERY","0"
"Karie was rear ended this morning on the way to work.  ","pos","NO_QUERY","0"
"Goin watch hangover with the boyfriend and @CBrown7785 and of course others ","neg","NO_QUERY","0"
"@Y2Amber OHH NO!  i loved him...","pos","NO_QUERY","0"
"@Birdsingr  http://bit.ly/anQjU ACE prize winning FAN MADE vid for best single NOT  released in 2008. Please keep retweeting.","pos","NO_QUERY","0"
"Is exhausted ","pos","NO_QUERY","0"
"I Guess NoOne OnIine How Sad Will Talk To You's All ToMorrow Have A Good Night God Blass Yous All.....Still..Loveing..Life  By","neg","NO_QUERY","0"
"i am waiting for a call from dentist to care for ailing tooth.  ","pos","NO_QUERY","0"
"I spent my whole dream cooking a delicious meal, but I woke up before I got to try it ","pos","NO_QUERY","0"
"some many things so little time ","pos","NO_QUERY","0"
"@AuthenticT at least we get to see ppl's true face ","neg","NO_QUERY","0"
"@yuukikoto How about the following: &quot;See you later, let's go home together&quot;? ","neg","NO_QUERY","0"
"I'm officially up my song of the day is being decided  good morning Tuesday Tweeters","neg","NO_QUERY","0"
"Ok I am going to go cold turkey. No more chocolate, back on weight watchers diet... On now i thought of it I want some ohhhhhhhhh ","pos","NO_QUERY","0"
"@digitallearnin Heppell's opening sentences describe how I see NZ schools developing under the current govt  ...","pos","NO_QUERY","0"
"good morning  twitter ! ainda estou dormindo ,portanto tchau ","neg","NO_QUERY","0"
"wearing jacket in June  ","pos","NO_QUERY","0"
"This sucks  and im bored. Im just watching TV. And im super duper sad! Hawwww I wish we was atleast friends still ugh.  so things co ...","pos","NO_QUERY","0"
"tomorrow is monday ","pos","NO_QUERY","0"
"The dj's and partypeople were great again at CC. Kicking  Next one June 7","neg","NO_QUERY","0"
"@Wil_Anderson That is fucking disgusting. Gruen is the best show on Aus TV. Suitcaseguess is a new low even for gameshows. ","pos","NO_QUERY","0"
"I hate thunder  It's frightening","pos","NO_QUERY","0"
" i feel bad. I love you sweetheart, more than anything!","pos","NO_QUERY","0"
"@weirdnotion i feel like i'm struggling a lot in class because I'm less eloquent/confident than the rest and i really hate it ","pos","NO_QUERY","0"
"@ziceb COOL! well, DM me if you want, sounds interesting! ","neg","NO_QUERY","0"
"New mouse was definitely faulty. Just got a replacement — different model 'cause they were out of that one  — and it's fine.","pos","NO_QUERY","0"
"@hip2Nashville i'll cry if you do bash twilight! ","pos","NO_QUERY","0"
"Red Bull Oh how I love you ","neg","NO_QUERY","0"
"@fudgegraphics arf! yeah, that's bad ","neg","NO_QUERY","0"
"Just listened to Iain dale v George Galloway and now reading @guidofawkes about #mpexpenses - the system still seems very screwed to me ","pos","NO_QUERY","0"
"Does anyone have any information on Central Academy in Middletown, OH??  Any background information is appreciated!! ","neg","NO_QUERY","0"
"wow, okay torn ligaments.. ankle braces suck, no soccer for like a month dang.. ","pos","NO_QUERY","0"
"Had a Great weekend, off to the next one ","neg","NO_QUERY","0"
"Facebook will not let me upload picturess ","pos","NO_QUERY","0"
"@virginamerica That's right, Virgin America has Wi-Fi available on every seat on every flight. cant wait to fly virgin again! DISNEY ","neg","NO_QUERY","0"
"Ugh the rtm and aoa is here  at work ily &lt;('-')&gt;","pos","NO_QUERY","0"
"i cannot believe there is no pie left in the house. ","pos","NO_QUERY","0"
"Having a sad moment ","pos","NO_QUERY","0"
"OMG! @jonasbrothers are doing TWO MORE shows in london this year! and they only do one in manchester ","pos","NO_QUERY","0"
"@PaulaAbdul.YOU HAVE A MICHAEL BOLTON SCAR ON YOUR KNEE! PENCIL! OUCH!!!!!! ","pos","NO_QUERY","0"
"@wakachamo 5? I have 9 left ","pos","NO_QUERY","0"
"Is Very Bored, Tryna Do My Homework  Boooo x","pos","NO_QUERY","0"
"just got to my hotel....less than two hours to sleep.  ughhh","pos","NO_QUERY","0"
"@JoannaPDent : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! ","neg","NO_QUERY","0"
"http://twitpic.com/6bmnv - Alicia is rocking it! Come meet her! ","neg","NO_QUERY","0"
"Chatting with Syd and Hayl. Miss ya guys! ","pos","NO_QUERY","0"
"Cool PB&amp;J lunch soap set by Dirty A-- Soaps on Etsy Vote...it's so cute! give it some lovin'   http://twurl.nl/ajvkm2","neg","NO_QUERY","0"
"@knightedbishop endodontist should be able to do it without removing it. Just hope my ceramic crown doesn't shatter some time later ","pos","NO_QUERY","0"
"holy crap they're on lost island: http://snipr.com/j78di -- but srsly, wow, hope they're OK.  ","pos","NO_QUERY","0"
"I really hate the feeling of slightly damp clothes. ","pos","NO_QUERY","0"
"I gotta try and go to bed, guys. Jury duty in the am. Booooooooo  goodniiiight! &lt;3","pos","NO_QUERY","0"
"@alydenisof i believe you are alyson hannigan ","neg","NO_QUERY","0"
"@crrris girl, you can join me anytime.  just let me know when. drinking at 10am is more fun than 10pm. haha. jk.","neg","NO_QUERY","0"
"@xjade09x thanks for following me!!! ","pos","NO_QUERY","0"
"i hate math ","neg","NO_QUERY","0"
"@LilliJ I wish you luck in the future with those neighbors! Ugh! I hate that for you. ","pos","NO_QUERY","0"
"@lmullanes yep..I like me..I have a lot in common with myself.. ","neg","NO_QUERY","0"
"is thinking... yay weekend.  Running around &amp; pedi in the mix today.  Yay pedi.  ","neg","NO_QUERY","0"
"Here at my pad with homies, parents are out of town ","neg","NO_QUERY","0"
"@Jonasbrothers  Guys?! I'm Confused! I found out that you can first buy your new Album in one week here in germany  Do You know why? ","pos","NO_QUERY","0"
"@saintwillsher As I typed that, I was thinking something like that and was hoping no one would pounce on it. Git. ","neg","NO_QUERY","0"
"rain, rain go the fuck away ","pos","NO_QUERY","0"
"Had dinner last night at a great place in West Van (Vip's kitchen) but I'm a bad food blogger...forgot my camera. ","pos","NO_QUERY","0"
"My cell phone rang and woke me up! ","pos","NO_QUERY","0"
"hi nice to meet you Im edweena callen ","neg","NO_QUERY","0"
"This cold is kicking my butt, love toddlers but hate the germs they come with.... no one deserves a summer cold ","pos","NO_QUERY","0"
"went to aunties today, was good ","neg","NO_QUERY","0"
"@trvsbrkr http://twitpic.com/3hvz1 - Awesome! -Lily ","neg","NO_QUERY","0"
"waited half a day for getting one single sign! down with the govt officials ","pos","NO_QUERY","0"
"Just woke up after a nice night out ","neg","NO_QUERY","0"
"@KathElizW What did New Jersey ever do to you? ","pos","NO_QUERY","0"
"Eating a dillybar from DQ! Yuuum ","neg","NO_QUERY","0"
"omgz, this is why i don't watch boxing. i don't like people being hurt. ","pos","NO_QUERY","0"
"@iGrace wow! you are doing training at doordarshan! ask them to play ek chidiya wala song ","neg","NO_QUERY","0"
"@SparkPeople I plan to spend the weekend larping. Plenty of exercise! ","neg","NO_QUERY","0"
"missed the sugarplum fairy livestream from RAR..  but will hopefully not miss the one from bloc party!!","pos","NO_QUERY","0"
"has just spilled boiling tea all over my hand - GRR that really hurt ","pos","NO_QUERY","0"
"@YoungQ Wish I could but it doesn't work on my phone  Will be back on Sunday though!","pos","NO_QUERY","0"
"@wtcc Yay Mac! I can not wait or the new video...do you even read ur at replies because u never repy..? ","pos","NO_QUERY","0"
"@snookphotograph Hi Chris! It's going to be on 21st June. There is a theme this time which I will announce soon ","neg","NO_QUERY","0"
"I'm going to town on these two dinner rolls and some dark chocolate  yummmm","neg","NO_QUERY","0"
"I can't believe Leslie will die! That's so unfair, I don't think I can watch it  kids movies are nos supposed to be sad","pos","NO_QUERY","0"
"@cajunmomma I need to know what kinda loveliness you'd like me to send! ","neg","NO_QUERY","0"
"@joshthomas87 your a little nerd! but an epic one! ","neg","NO_QUERY","0"
"@Megglen i'm not naughty! lol i am fully legal now and everything ","neg","NO_QUERY","0"
"my whole year is at the pub, celebrating the end of school ","neg","NO_QUERY","0"
"Sad day.. Had to have my Jacki boy put down... You will be missed papa.. ","pos","NO_QUERY","0"
"I really gotta take sum ppl off my mobile alerts I got 1051! How am I ever gonna clear those, ya'll know this phone slow ","pos","NO_QUERY","0"
"Finnished cleaning ","neg","NO_QUERY","0"
"Membership sunday at relevant church... Exciting day!  Growing every day ","neg","NO_QUERY","0"
"Found a super old type of me and my friends singing and me talking to my self  awww i miss the old days","pos","NO_QUERY","0"
"@RockstarRob wooot lol ahhh yay  twitter my myspaceee for yo followers lol","neg","NO_QUERY","0"
"@katiegong why  you're ognna go to the academy and have fun","pos","NO_QUERY","0"
"Whooo hoo, finished my intro. I want to go shopping already ","pos","NO_QUERY","0"
"Tried to go to movie but only front row available, then went to @DAVID_LYNCH photo opening and line was around corner &amp; down the street. ","pos","NO_QUERY","0"
"@katehavnevik sweet dreams Miss Kate, I hope to see you shortly in NYC ","neg","NO_QUERY","0"
"@Akija hahahah  no it isn't. You have 2.000.000 credibility points with me ","neg","NO_QUERY","0"
"I really want a foam mattress but I don't wanna spend $350 ","pos","NO_QUERY","0"
"Haha! That's Suicidal! Hope You Took It As A Lesson Learned...! You'll Have So Many People Replying &quot;Who's This?&quot; ","neg","NO_QUERY","0"
"@MissDee203 Ahhhh!! I feel the SAME WAY!! ::side note:: hey cuz!! ","neg","NO_QUERY","0"
"@anythingpotato 'cause this is pinas...  fiesta palagi","pos","NO_QUERY","0"
"Kate to win the apprentice ","neg","NO_QUERY","0"
"Ugh, some woman is ruining the mood by smoking... ","pos","NO_QUERY","0"
"&quot;this&quot; employee of LTBP cant sleep.   But, I will probably get flack about it tomorrow.  Oh well.","pos","NO_QUERY","0"
"@niamhscullionb niamh, I fecking LOVE all your teeets.  are you really in Alabama?","neg","NO_QUERY","0"
"Sundance Wy welcomes me without breakfast ","pos","NO_QUERY","0"
